"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"울산광역시 남구청",울산광역시 남구 남산로 235,,시설물관리,1,,,30,,052-226-5572,35.544591,129.294041,2020-03-13
"울산광역시 남구청",울산광역시 남구 산업로 592,,시설물관리,1,,,30,,052-226-5572,35.534229,129.352219,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로311번길 22,,시설물관리,1,,,30,,052-226-5572,35.546668,129.339272,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 선암동 480,시설물관리,1,,,30,,052-226-5572,35.515813,129.320789,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 선암동 480,시설물관리,1,,,30,,052-226-5572,35.515813,129.320789,2020-03-13
"울산광역시 남구청",울산광역시 남구 왕생로 58,,시설물관리,1,,,30,,052-226-5572,35.538705,129.331508,2020-03-13
"울산광역시 남구청",울산광역시 남구 화합로224번길 27,울산광역시 남구 삼산동 1534,시설물관리,1,,,30,,052-226-5572,35.544716,129.342977,2020-03-13
"울산광역시 남구청",울산광역시 남구 삼호로11번길 4-11,울산광역시 남구 무거동 1442-1,시설물관리,1,,,30,,052-226-5572,35.550439,129.266456,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 달동 1397-1,시설물관리,1,,,30,,052-226-5572,35.532229,129.319691,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 선암동 25-1,시설물관리,1,,,30,,052-226-5572,35.520858,129.328390,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 선암동 453-5,시설물관리,1,,,30,,052-226-5572,35.519756,129.325285,2020-03-13
"울산광역시 남구청",울산광역시 남구 선암호수길 104,,시설물관리,1,,,30,,052-226-5572,35.516877,129.322482,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 선암동 507-1,시설물관리,1,,,30,,052-226-5572,35.514289,129.322505,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 선암동 산 95-3,시설물관리,1,,,30,,052-226-5572,35.512966,129.328062,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 선암동 137-11,시설물관리,1,,,30,,052-226-5572,35.516864,129.331709,2020-03-13
"울산광역시 남구청",울산광역시 남구 봉월로137번길 35,울산광역시 남구 신정동 1316-35,시설물관리,1,,,30,,052-226-5572,35.542452,129.304616,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 황성동 691-11,시설물관리,1,,,30,,052-226-5572,35.467520,129.350913,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 용연동 600,시설물관리,1,,,30,,052-226-5572,35.476134,129.354920,2020-03-13
"울산광역시 남구청",울산광역시 남구 눌재로 24,,시설물관리,1,,,30,,052-226-5572,35.549830,129.278886,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 삼산동 1463-1,시설물관리,1,,,30,,052-226-5572,35.546106,129.332215,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 달동 134-1,시설물관리,1,,,30,,052-226-5572,35.534525,129.324007,2020-03-13
"울산광역시 남구청",울산광역시 남구 남부순환도로 209,,시설물관리,1,,,30,,052-226-5572,35.531177,129.271903,2020-03-13
"울산광역시 남구청",울산광역시 남구 남부순환도로 209,,시설물관리,1,,,30,,052-226-5572,35.531177,129.271903,2020-03-13
"울산광역시 남구청",울산광역시 남구 중앙로241번길 14-1,,시설물관리,1,,,30,,052-226-5572,35.541971,129.309066,2020-03-13
"울산광역시 남구청",울산광역시 남구 수암로128번길 12,,시설물관리,1,,,30,,052-226-5572,35.526980,129.320762,2020-03-13
"울산광역시 남구청",울산광역시 남구 수암로 244-6,,시설물관리,1,,,30,,052-226-5572,35.523613,129.331865,2020-03-13
"울산광역시 남구청",울산광역시 남구 신선로184번길 46-1,,시설물관리,1,,,30,,052-226-5572,35.520233,129.336770,2020-03-13
"울산광역시 남구청",울산광역시 남구 수암로 124,,시설물관리,1,,,30,,052-226-5572,35.527862,129.320671,2020-03-13
"울산광역시 남구청",울산광역시 남구 수암로 124,,시설물관리,1,,,30,,052-226-5572,35.527862,129.320671,2020-03-13
"울산광역시 남구청",울산광역시 남구 수암로 124,,시설물관리,1,,,30,,052-226-5572,35.527862,129.320671,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 삼산동 324-69,시설물관리,1,,,30,,052-226-5572,35.535436,129.349129,2020-03-13
"울산광역시 동구청",울산광역시 동구 미포1길 2,울산광역시 동구 동부동 194-1,생활방범,1,200,한국프랜지1공장 앞,30,2009-02,052-209-3145,35.539427,129.427629,2020-03-13
"울산광역시 동구청",울산광역시 동구 방어진순환도로 473,울산광역시 동구 방어동 928-25,생활방범,1,200,도해노브빌 앞,30,2009-02,052-209-3145,35.487526,129.419382,2020-03-13
"울산광역시 동구청",울산광역시 동구 전하로 2,울산광역시 동구 전하동 544-51,생활방범,1,200,우리은행 오지벌사거리 앞 방향,30,2009-02,052-209-3145,35.512369,129.430530,2020-03-13
"울산광역시 동구청",울산광역시 동구 학문로 39,울산광역시 동구 화정동 142-29,생활방범,1,200,명덕여중사거리 앞,30,2009-02,052-209-3145,35.503103,129.424600,2020-03-13
"울산광역시 동구청",울산광역시 동구 남목7길 17,울산광역시 동구 서부동 482-8,생활방범,1,200,창일할인마트 앞 방향,30,2010-09,052-209-3145,35.540934,129.423124,2020-03-13
"울산광역시 동구청",울산광역시 동구 녹수8길 74,울산광역시 동구 전하동 308-9,생활방범,1,200,녹수8길 74 (구.웰빙타워  앞),30,2010-09,052-209-3145,35.515913,129.431188,2020-03-13
"울산광역시 동구청",울산광역시 동구 명덕3길 30,울산광역시 동구 서부동 113-104,생활방범,1,200,명덕3길 30 방향,30,2010-09,052-209-3145,35.523946,129.430707,2020-03-13
"울산광역시 동구청",울산광역시 동구 번덕9길 81,울산광역시 동구 일산동 536-33,생활방범,1,200,사랑나무어린이집 앞 방향,30,2010-09,052-209-3145,35.501407,129.425797,2020-03-13
"울산광역시 동구청",울산광역시 동구 양지2길 27,울산광역시 동구 화정동 850-6,생활방범,1,200,삼성골든빌라 앞,30,2010-09,052-209-3145,35.497632,129.420478,2020-03-13
"울산광역시 동구청",울산광역시 동구 화정2길 54,울산광역시 동구 화정동 634-24,생활방범,1,200,화정2길 54 방향 (구.금강아파트),30,2010-09,052-209-3145,35.496507,129.424481,2020-03-13
"울산광역시 동구청",울산광역시 동구 대송2길 67,울산광역시 동구 화정동 603-9,생활방범,1,200,360° 전방향,30,2011-01,052-209-3145,35.500258,129.422730,2020-03-13
"울산광역시 동구청",울산광역시 동구 화잠7길 51,울산광역시 동구 방어동 984-8,생활방범,1,200,360° 전방향,30,2011-01,052-209-3145,35.483746,129.410896,2020-03-13
"울산광역시 동구청",울산광역시 동구 꽃바위2길 3,울산광역시 동구 방어동 988-17,생활방범,1,200,화암119안전센터 앞 사거리 방향,30,2016-07,052-209-3145,35.482193,129.412132,2020-03-13
"울산광역시 동구청",울산광역시 동구 꽃바위2길 3,울산광역시 동구 방어동 988-17,생활방범,1,200,화암119안전센터 앞 사거리 방향,30,2016-07,052-209-3145,35.482193,129.412132,2020-03-13
"울산광역시 동구청",울산광역시 동구 꽃바위2길 3,울산광역시 동구 방어동 988-17,생활방범,1,200,화암119안전센터 앞 사거리 방향,30,2016-07,052-209-3145,35.482193,129.412132,2020-03-13
"울산광역시 동구청",울산광역시 동구 꽃바위2길 3,울산광역시 동구 방어동 988-17,생활방범,1,200,화암119안전센터 앞 사거리 방향,30,2016-07,052-209-3145,35.482193,129.412132,2020-03-13
"울산광역시 동구청",울산광역시 동구 꽃바위2길 3,울산광역시 동구 방어동 988-17,생활방범,1,200,360° 전방향,30,2016-07,052-209-3145,35.482193,129.412132,2020-03-13
"울산광역시 동구청",울산광역시 동구 꽃바위5길 46,울산광역시 동구 방어동 503-6,생활방범,1,200,꽃바위5길 46 방향,30,2016-07,052-209-3145,35.482856,129.414866,2020-03-13
"울산광역시 동구청",울산광역시 동구 꽃바위5길 46,울산광역시 동구 방어동 503-6,생활방범,1,200,꽃바위5길 46 방향,30,2016-07,052-209-3145,35.482856,129.414866,2020-03-13
"울산광역시 동구청",울산광역시 동구 꽃바위5길 46,울산광역시 동구 방어동 503-6,생활방범,1,200,꽃바위5길 46 방향,30,2016-07,052-209-3145,35.482856,129.414866,2020-03-13
"울산광역시 동구청",울산광역시 동구 남목12길 41,울산광역시 동구 동부동 664,생활방범,1,200,청구아파트 후문 방향,30,2016-07,052-209-3145,35.545642,129.430053,2020-03-13
"울산광역시 동구청",울산광역시 동구 남목12길 41,울산광역시 동구 동부동 664,생활방범,1,200,청구아파트 후문 방향,30,2016-07,052-209-3145,35.545642,129.430053,2020-03-13
"울산광역시 동구청",울산광역시 동구 남목12길 41,울산광역시 동구 동부동 664,생활방범,1,200,청구아파트 후문 방향,30,2016-07,052-209-3145,35.545642,129.430053,2020-03-13
"울산광역시 동구청",울산광역시 동구 남목12길 41,울산광역시 동구 동부동 664,생활방범,1,200,청구아파트 후문 방향,30,2016-07,052-209-3145,35.545642,129.430053,2020-03-13
"울산광역시 동구청",울산광역시 동구 남목12길 41,울산광역시 동구 동부동 664,생활방범,1,200,360° 전방향,30,2016-07,052-209-3145,35.545642,129.430053,2020-03-13
"울산광역시 동구청",울산광역시 동구 남목15길 28,울산광역시 동구 동부동 323,생활방범,1,200,360° 전방향,30,2016-07,052-209-3145,35.543587,129.428804,2020-03-13
"울산광역시 동구청",울산광역시 동구 남목5가길 2,울산광역시 동구 서부동 398-42,생활방범,1,200,360° 전방향,30,2016-07,052-209-3145,35.542645,129.423705,2020-03-13
"울산광역시 동구청",울산광역시 동구 녹수3길 40,울산광역시 동구 전하동 544-190,생활방범,1,200,360° 전방향,30,2016-07,052-209-3145,35.513984,129.427859,2020-03-13
"울산광역시 동구청",울산광역시 동구 대송11길 65,울산광역시 동구 화정동 144-25,생활방범,1,200,그랜드하우스 앞 방향,30,2016-07,052-209-3145,35.502618,129.423131,2020-03-13
"울산광역시 동구청",울산광역시 동구 대송11길 65,울산광역시 동구 화정동 144-25,생활방범,1,200,그랜드하우스 앞 방향,30,2016-07,052-209-3145,35.502618,129.423131,2020-03-13
"울산광역시 동구청",울산광역시 동구 대송11길 65,울산광역시 동구 화정동 144-25,생활방범,1,200,그랜드하우스 앞 방향,30,2016-07,052-209-3145,35.502618,129.423131,2020-03-13
"울산광역시 동구청",울산광역시 동구 대송11길 65,울산광역시 동구 화정동 144-25,생활방범,1,200,360° 전방향,30,2016-07,052-209-3145,35.502618,129.423131,2020-03-13
"울산광역시 동구청",울산광역시 동구 대송7길 23,울산광역시 동구 화정동 164-18,생활방범,1,200,360° 전방향,30,2016-07,052-209-3145,35.499922,129.419339,2020-03-13
"울산광역시 동구청",울산광역시 동구 문현4길 6-5,울산광역시 동구 방어동 1126-13,생활방범,1,200,참사랑 어린이집 앞 방향,30,2016-07,052-209-3145,35.485709,129.412757,2020-03-13
"울산광역시 동구청",울산광역시 동구 문현4길 6-5,울산광역시 동구 방어동 1126-13,생활방범,1,200,참사랑 어린이집 앞 방향,30,2016-07,052-209-3145,35.485709,129.412757,2020-03-13
"울산광역시 동구청",울산광역시 동구 방어진순환도로 923,울산광역시 동구 서부동 150-1,생활방범,1,200,동산약국 앞 방향,30,2016-07,052-209-3145,35.523499,129.432674,2020-03-13
"울산광역시 동구청",울산광역시 동구 방어진순환도로 923,울산광역시 동구 서부동 150-1,생활방범,1,200,동산약국 앞 방향,30,2016-07,052-209-3145,35.523499,129.432674,2020-03-13
"울산광역시 동구청",울산광역시 동구 방어진순환도로 923,울산광역시 동구 서부동 150-1,생활방범,1,200,360° 전방향,30,2016-07,052-209-3145,35.523499,129.432674,2020-03-13
"울산광역시 동구청",울산광역시 동구 번덕4나길 3-6,울산광역시 동구 일산동 554-9,생활방범,1,200,번덕4나길 3-6 방향,30,2016-07,052-209-3145,35.500520,129.426334,2020-03-13
"울산광역시 동구청",울산광역시 동구 번덕4나길 3-6,울산광역시 동구 일산동 554-9,생활방범,1,200,번덕4나길 3-6 방향,30,2016-07,052-209-3145,35.500520,129.426334,2020-03-13
"울산광역시 동구청",울산광역시 동구 번덕7가길 6-4,울산광역시 동구 일산동 578-14,생활방범,1,200,번덕7가길 6-4 방향,30,2016-07,052-209-3145,35.498285,129.426205,2020-03-13
"울산광역시 동구청",울산광역시 동구 번덕7가길 6-4,울산광역시 동구 일산동 578-14,생활방범,1,200,번덕7가길 6-4 방향,30,2016-07,052-209-3145,35.498285,129.426205,2020-03-13
"울산광역시 동구청",울산광역시 동구 봉수로 505,울산광역시 동구 서부동 257-14,생활방범,1,200,동부도서관 진입로 방향,30,2016-07,052-209-3145,35.528204,129.425073,2020-03-13
"울산광역시 동구청",울산광역시 동구 봉수로 505,울산광역시 동구 서부동 257-14,생활방범,1,200,360° 전방향,30,2016-07,052-209-3145,35.528204,129.425073,2020-03-13
"울산광역시 동구청",울산광역시 동구 산록10길 6,울산광역시 동구 전하동 746-3,생활방범,1,200,산록10길 6 방향,30,2016-07,052-209-3145,35.516580,129.424040,2020-03-13
"울산광역시 동구청",울산광역시 동구 산록10길 6,울산광역시 동구 전하동 746-3,생활방범,1,200,360° 전방향,30,2016-07,052-209-3145,35.516580,129.424040,2020-03-13
"울산광역시 동구청",울산광역시 동구 양지3길 29,울산광역시 동구 화정동 847-8,생활방범,1,200,광운빌라2차 앞 방향,30,2016-07,052-209-3145,35.498148,129.421736,2020-03-13
"울산광역시 동구청",울산광역시 동구 양지3길 29,울산광역시 동구 화정동 847-8,생활방범,1,200,광운빌라2차 앞 방향,30,2016-07,052-209-3145,35.498148,129.421736,2020-03-13
"울산광역시 동구청",울산광역시 동구 월봉로 73,울산광역시 동구 화정동 649-16,생활방범,1,200,월봉로 73 사거리 방향,30,2016-07,052-209-3145,35.493350,129.426070,2020-03-13
"울산광역시 동구청",울산광역시 동구 월봉로 73,울산광역시 동구 화정동 649-16,생활방범,1,200,월봉로 73 사거리 방향,30,2016-07,052-209-3145,35.493350,129.426070,2020-03-13
"울산광역시 동구청",울산광역시 동구 월봉로 73,울산광역시 동구 화정동 649-16,생활방범,1,200,월봉로 73 사거리 방향,30,2016-07,052-209-3145,35.493350,129.426070,2020-03-13
"울산광역시 동구청",울산광역시 동구 월봉로 73,울산광역시 동구 화정동 649-16,생활방범,1,200,월봉로 73 사거리 방향,30,2016-07,052-209-3145,35.493350,129.426070,2020-03-13
"울산광역시 동구청",울산광역시 동구 월봉로 73,울산광역시 동구 화정동 649-16,생활방범,1,200,360° 전방향,30,2016-07,052-209-3145,35.493350,129.426070,2020-03-13
"울산광역시 동구청",울산광역시 동구 진성11길 22,울산광역시 동구 전하동 689-17,생활방범,1,200,산시공원 앞 방향,30,2016-07,052-209-3145,35.505512,129.427251,2020-03-13
"울산광역시 동구청",울산광역시 동구 진성11길 22,울산광역시 동구 전하동 689-17,생활방범,1,200,산시공원 앞 방향,30,2016-07,052-209-3145,35.505512,129.427251,2020-03-13
"울산광역시 동구청",울산광역시 동구 진성11길 22,울산광역시 동구 전하동 689-17,생활방범,1,200,산시공원 앞 방향,30,2016-07,052-209-3145,35.505512,129.427251,2020-03-13
"울산광역시 동구청",울산광역시 동구 진성11길 22,울산광역시 동구 전하동 689-17,생활방범,1,200,산시공원 앞 방향,30,2016-07,052-209-3145,35.505512,129.427251,2020-03-13
"울산광역시 동구청",울산광역시 동구 진성11길 22,울산광역시 동구 전하동 689-17,생활방범,1,200,360° 전방향,30,2016-07,052-209-3145,35.505512,129.427251,2020-03-13
"울산광역시 동구청",울산광역시 동구 진성5길 8,울산광역시 동구 전하동 668-26,생활방범,1,200,진성5길 8 사거리 방향,30,2016-07,052-209-3145,35.507573,129.429398,2020-03-13
"울산광역시 동구청",울산광역시 동구 진성5길 8,울산광역시 동구 전하동 668-26,생활방범,1,200,진성5길 8 사거리 방향,30,2016-07,052-209-3145,35.507573,129.429398,2020-03-13
"울산광역시 동구청",울산광역시 동구 진성5길 8,울산광역시 동구 전하동 668-26,생활방범,1,200,진성5길 8 사거리 방향,30,2016-07,052-209-3145,35.507573,129.429398,2020-03-13
"울산광역시 동구청",울산광역시 동구 진성5길 8,울산광역시 동구 전하동 668-26,생활방범,1,200,진성5길 8 사거리 방향,30,2016-07,052-209-3145,35.507573,129.429398,2020-03-13
"울산광역시 동구청",울산광역시 동구 진성5길 8,울산광역시 동구 전하동 668-26,생활방범,1,200,360° 전방향,30,2016-07,052-209-3145,35.507573,129.429398,2020-03-13
"울산광역시 동구청",울산광역시 동구 화잠4길 16,울산광역시 동구 방어동 1007-6,생활방범,1,200,리더스빌 앞 방향,30,2016-07,052-209-3145,35.481528,129.410080,2020-03-13
"울산광역시 동구청",울산광역시 동구 화잠4길 16,울산광역시 동구 방어동 1007-6,생활방범,1,200,리더스빌 앞 방향,30,2016-07,052-209-3145,35.481528,129.410080,2020-03-13
"울산광역시 동구청",울산광역시 동구 화잠4길 16,울산광역시 동구 방어동 1007-6,생활방범,1,200,리더스빌 앞 방향,30,2016-07,052-209-3145,35.481528,129.410080,2020-03-13
"울산광역시 동구청",울산광역시 동구 화잠4길 16,울산광역시 동구 방어동 1007-6,생활방범,1,200,리더스빌 앞 방향,30,2016-07,052-209-3145,35.481528,129.410080,2020-03-13
"울산광역시 동구청",울산광역시 동구 화잠4길 16,울산광역시 동구 방어동 1007-6,생활방범,1,200,360° 전방향,30,2016-07,052-209-3145,35.481528,129.410080,2020-03-13
"울산광역시 동구청",울산광역시 동구 동해안로 583,울산광역시 동구 주전동 721-1,생활방범,1,200,주전마을 입구 버스승강장 방향,30,2016-07,052-209-3145,35.558550,129.456972,2020-03-13
"울산광역시 동구청",울산광역시 동구 동해안로 583,울산광역시 동구 주전동 721-1,생활방범,1,200,주전마을 입구 버스승강장 방향,30,2016-07,052-209-3145,35.558550,129.456972,2020-03-13
"울산광역시 동구청",울산광역시 동구 동해안로 583,울산광역시 동구 주전동 721-1,생활방범,1,200,360° 전방향,30,2016-07,052-209-3145,35.558550,129.456972,2020-03-13
"울산광역시 동구청",울산광역시 동구 봉수로 101,울산광역시 동구 화정동 산160-4,생활방범,1,200,360° 전방향,30,2016-07,052-209-3145,35.494801,129.415739,2020-03-13
"울산광역시 동구청",울산광역시 동구 꽃바위6길 6,울산광역시 동구 방어동 1021-6,생활방범,1,130,360° 전방향,30,2012-01,052-209-3145,35.479526,129.413568,2020-03-13
"울산광역시 동구청",울산광역시 동구 남목5길 2,울산광역시 동구 서부동 510-41,생활방범,1,130,360° 전방향,30,2012-08,052-209-3145,35.539989,129.422399,2020-03-13
"울산광역시 동구청",울산광역시 동구 대송4길 83,울산광역시 동구 화정동 141-14,생활방범,1,130,360° 전방향,30,2012-08,052-209-3145,35.502477,129.423687,2020-03-13
"울산광역시 동구청",울산광역시 동구 남목11길 20,울산광역시 동구 동부동 산147,생활방범,1,130,360° 전방향,30,2012-08,052-209-3145,35.544302,129.424253,2020-03-13
"울산광역시 동구청",울산광역시 동구 바드래3길 39,울산광역시 동구 전하동 300-281,생활방범,1,130,360° 전방향,30,2012-08,052-209-3145,35.516454,129.429582,2020-03-13
"울산광역시 동구청",울산광역시 동구 봉수로 250,울산광역시 동구 전하동 660-1,생활방범,1,130,360° 전방향,30,2012-08,052-209-3145,35.509175,129.421645,2020-03-13
"울산광역시 동구청",울산광역시 동구 봉수로 331,울산광역시 동구 전하동 750-12,생활방범,1,200,산록사거리 앞 방향,30,2012-08,052-209-3145,35.515374,129.424123,2020-03-13
"울산광역시 동구청",울산광역시 동구 산생2길 25,울산광역시 동구 전하동 736-19,생활방범,1,130,360° 전방향,30,2012-08,052-209-3145,35.510684,129.420068,2020-03-13
"울산광역시 동구청",울산광역시 동구 상진길 16,울산광역시 동구 방어동 312-5,생활방범,1,130,360° 전방향,30,2012-08,052-209-3145,35.483999,129.422378,2020-03-13
"울산광역시 동구청",울산광역시 동구 옥류로 72,울산광역시 동구 동부동 400,생활방범,1,130,360° 전방향,30,2012-08,052-209-3145,35.545073,129.425908,2020-03-13
"울산광역시 동구청",울산광역시 동구 월봉5길 9,울산광역시 동구 방어동 904-6,생활방범,1,130,360° 전방향,30,2012-08,052-209-3145,35.490356,129.417951,2020-03-13
"울산광역시 동구청",울산광역시 동구 전하로 28,울산광역시 동구 전하동 550-124,생활방범,1,130,360° 전방향,30,2012-08,052-209-3145,35.512658,129.427660,2020-03-13
"울산광역시 동구청",울산광역시 동구 남목7길 1,울산광역시 동구 서부동 482-21,생활방범,1,130,360° 전방향,30,2012-01,052-209-3145,35.540528,129.423945,2020-03-13
"울산광역시 동구청",울산광역시 동구 월봉로 58-1,울산광역시 동구 화정동 652-13,생활방범,1,200,360° 전방향,30,2012-01,052-209-3145,35.494037,129.424535,2020-03-13
"울산광역시 동구청",울산광역시 동구 남목12길 15,울산광역시 동구 동부동 672,생활방범,1,130,남목현대아파트 계단 방향,30,2013-08,052-209-3145,35.545648,129.427257,2020-03-13
"울산광역시 동구청",울산광역시 동구 남목12길 15,울산광역시 동구 동부동 672,생활방범,1,200,360° 전방향,30,2013-08,052-209-3145,35.545648,129.427257,2020-03-13
"울산광역시 동구청",울산광역시 동구 녹수7길 47,울산광역시 동구 전하동 449-5,생활방범,1,200,360° 전방향,30,2013-08,052-209-3145,35.514664,129.431146,2020-03-13
"울산광역시 동구청",울산광역시 동구 대송12길 8-2,울산광역시 동구 화정동 450-5,생활방범,1,200,360° 전방향,30,2013-08,052-209-3145,35.499341,129.423328,2020-03-13
"울산광역시 동구청",울산광역시 동구 대송로 109,울산광역시 동구 화정동 609-9,생활방범,1,130,화정공원 사거리 앞 방향,30,2013-08,052-209-3145,35.498456,129.423795,2020-03-13
"울산광역시 동구청",울산광역시 동구 대송로 109,울산광역시 동구 화정동 609-9,생활방범,1,130,화정공원 사거리 앞 방향,30,2013-08,052-209-3145,35.498456,129.423795,2020-03-13
"울산광역시 동구청",울산광역시 동구 대송로 109,울산광역시 동구 화정동 609-9,생활방범,1,130,화정공원 사거리 앞 방향,30,2013-08,052-209-3145,35.498456,129.423795,2020-03-13
"울산광역시 동구청",울산광역시 동구 대송로 109,울산광역시 동구 화정동 609-9,생활방범,1,130,화정공원 사거리 앞 방향,30,2013-08,052-209-3145,35.498456,129.423795,2020-03-13
"울산광역시 동구청",울산광역시 동구 대송로 109,울산광역시 동구 화정동 609-9,생활방범,1,200,360° 전방향,30,2013-08,052-209-3145,35.498456,129.423795,2020-03-13
"울산광역시 동구청",울산광역시 동구 명덕5길 34,울산광역시 동구 서부동 181-10,생활방범,1,130,고은빌 빌라 앞 방향,30,2013-08,052-209-3145,35.525474,129.432522,2020-03-13
"울산광역시 동구청",울산광역시 동구 명덕5길 34,울산광역시 동구 서부동 181-10,생활방범,1,200,고은빌 빌라 앞 방향,30,2013-08,052-209-3145,35.525474,129.432522,2020-03-13
"울산광역시 동구청",울산광역시 동구 명덕5길 34,울산광역시 동구 서부동 181-10,생활방범,1,200,360° 전방향,30,2013-08,052-209-3145,35.525474,129.432522,2020-03-13
"울산광역시 동구청",울산광역시 동구 방어진순환도로 1124-1,울산광역시 동구 서부동 315-31,생활방범,1,130,아리아호프 앞 방향,30,2013-08,052-209-3145,35.539544,129.426094,2020-03-13
"울산광역시 동구청",울산광역시 동구 방어진순환도로 1124-1,울산광역시 동구 서부동 315-31,생활방범,1,130,아리아호프 앞 방향,30,2013-08,052-209-3145,35.539544,129.426094,2020-03-13
"울산광역시 동구청",울산광역시 동구 방어진순환도로 1124-1,울산광역시 동구 서부동 315-31,생활방범,1,200,360° 전방향,30,2013-08,052-209-3145,35.539544,129.426094,2020-03-13
"울산광역시 동구청",울산광역시 동구 방어진순환도로 619,울산광역시 동구 일산동 581-23,생활방범,1,200,360° 전방향,30,2013-08,052-209-3145,35.497074,129.427460,2020-03-13
"울산광역시 동구청",울산광역시 동구 월봉로 14,울산광역시 동구 화정동 860-1,생활방범,1,130,굿모닝 공인중개사 앞 방향,30,2013-08,052-209-3145,35.495213,129.420181,2020-03-13
"울산광역시 동구청",울산광역시 동구 월봉로 14,울산광역시 동구 화정동 860-1,생활방범,1,130,굿모닝 공인중개사 앞 방향,30,2013-08,052-209-3145,35.495213,129.420181,2020-03-13
"울산광역시 동구청",울산광역시 동구 월봉로 14,울산광역시 동구 화정동 860-1,생활방범,1,130,굿모닝 공인중개사 앞 방향,30,2013-08,052-209-3145,35.495213,129.420181,2020-03-13
"울산광역시 동구청",울산광역시 동구 월봉로 14,울산광역시 동구 화정동 860-1,생활방범,1,130,굿모닝 공인중개사 앞 방향,30,2013-08,052-209-3145,35.495213,129.420181,2020-03-13
"울산광역시 동구청",울산광역시 동구 월봉로 14,울산광역시 동구 화정동 860-1,생활방범,1,200,360° 전방향,30,2013-08,052-209-3145,35.495213,129.420181,2020-03-13
"울산광역시 동구청",울산광역시 동구 진성5길 50,울산광역시 동구 전하동 663-10,생활방범,1,130,형제이용원 앞 방향,30,2013-08,052-209-3145,35.507890,129.426380,2020-03-13
"울산광역시 동구청",울산광역시 동구 진성5길 50,울산광역시 동구 전하동 663-10,생활방범,1,130,형제이용원 앞 방향,30,2013-08,052-209-3145,35.507890,129.426380,2020-03-13
"울산광역시 동구청",울산광역시 동구 진성5길 50,울산광역시 동구 전하동 663-10,생활방범,1,200,360° 전방향,30,2013-08,052-209-3145,35.507890,129.426380,2020-03-13
"울산광역시 동구청",울산광역시 동구 학문로 39,울산광역시 동구 화정동 142-29,생활방범,1,200,360° 전방향,30,2013-08,052-209-3145,35.503103,129.424600,2020-03-13
"울산광역시 동구청",울산광역시 동구 해수욕장길 5,울산광역시 동구 일산동 952-4,생활방범,1,200,360° 전방향,30,2013-08,052-209-3145,35.497014,129.428296,2020-03-13
"울산광역시 동구청",울산광역시 동구 화암7길 55,울산광역시 동구 방어동 1053,생활방범,1,130,화암고 앞 방향,30,2013-08,052-209-3145,35.476982,129.409583,2020-03-13
"울산광역시 동구청",울산광역시 동구 화암7길 55,울산광역시 동구 방어동 1053,생활방범,1,200,360° 전방향,30,2013-08,052-209-3145,35.476982,129.409583,2020-03-13
"울산광역시 동구청",울산광역시 동구 대송3길 17,울산광역시 동구 화정동 150-6,생활방범,1,200,360° 전방향,30,2013-11,052-209-3145,35.501695,129.418255,2020-03-13
"울산광역시 동구청",울산광역시 동구 미포1길 2,울산광역시 동구 동부동 194-1,생활방범,1,200,360° 전방향,30,2013-11,052-209-3145,35.539427,129.427629,2020-03-13
"울산광역시 동구청",울산광역시 동구 방어진순환도로 473,울산광역시 동구 방어동 928-25,생활방범,1,200,360° 전방향,30,2013-11,052-209-3145,35.487526,129.419382,2020-03-13
"울산광역시 동구청",울산광역시 동구 봉수로 331,울산광역시 동구 전하동 750-12,생활방범,1,200,산록사거리 앞 방향,30,2013-11,052-209-3145,35.515374,129.424123,2020-03-13
"울산광역시 동구청",울산광역시 동구 봉수로 331,울산광역시 동구 전하동 750-12,생활방범,1,200,360° 전방향,30,2013-11,052-209-3145,35.515374,129.424123,2020-03-13
"울산광역시 동구청",울산광역시 동구 전하로 2,울산광역시 동구 전하동 544-51,생활방범,1,200,360° 전방향,30,2013-11,052-209-3145,35.512369,129.430530,2020-03-13
"울산광역시 동구청",울산광역시 동구 대송4길 24,울산광역시 동구 화정동 150-22,생활방범,1,200,360° 전방향,30,2014-06,052-209-3145,35.502602,129.418886,2020-03-13
